id;excel_id;schema_version;name;kuerzel;typ;rechtsform;ebene;sitz;bundesland;koordinaten;gruendungsjahr;aufgeloest;aufgeloest_jahr;zustaendigkeit;website;rechtsgrundlage;haushalt_mio_eur;haushalt_jahr;beschaeftigte;beschaeftigte_jahr;ministerium_id;ressort;klassifikation;anmerkung;beziehungen;quellen;daten_qualitaet;recherche_datum;recherche_agent_version
jobfle_14124;14124;1.0;Jobcenter Flensburg;;KdöR;Dienststelle der BA;Bund;Flensburg;Schleswig-Holstein;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfor_11962;11962;1.0;Jobcenter Forchheim;;KdöR;Dienststelle der BA;Bund;Forchheim;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobframai_14125;14125;1.0;Jobcenter Frankfurt am Main;;KdöR;Dienststelle der BA;Bund;Frankfurt;Hessen;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfre_14126;14126;1.0;Jobcenter Freising;;KdöR;Dienststelle der BA;Bund;Freising;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfre_8836;8836;1.0;Jobcenter Freiburg;;KdöR;Dienststelle der BA;Bund;Freiburg;Baden-Württemberg;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfregra_11963;11963;1.0;Jobcenter Freyung-Grafenau;;KdöR;Dienststelle der BA;Bund;Freyung-Grafenau;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfür_11965;11965;1.0;Jobcenter Fürstenfeldbruck;;KdöR;Dienststelle der BA;Bund;Fürstenfeldbruck;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfürarbalzwor_14087;14087;1.0;Jobcenter für Arbeitsmarktintegration Alzey-Worms;;KdöR;Dienststelle der BA;Bund;für Arbeitsmarktintegration Alzey-Worms;Rheinland-Pfalz;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfürarbwor_14229;14229;1.0;Jobcenter für Arbeitsmarktintegration Worms;;KdöR;Dienststelle der BA;Bund;für Arbeitsmarktintegration Worms;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfürlan_11966;11966;1.0;Jobcenter Fürth-Land;;KdöR;Dienststelle der BA;Bund;Fürth;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobfürsta_11967;11967;1.0;Jobcenter Fürth Stadt;;KdöR;Dienststelle der BA;Bund;Fürth;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobgel_4288;4288;1.0;Jobcenter Gelsenkirchen;;KdöR;Dienststelle der BA;Bund;Gelsenkirchen;Nordrhein-Westfalen;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobgif_14130;14130;1.0;Jobcenter Gifhorn;;KdöR;Dienststelle der BA;Bund;Gifhorn;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobgos_14131;14131;1.0;Jobcenter Goslar;;KdöR;Dienststelle der BA;Bund;Goslar;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobgrufürarbkre_14146;14146;1.0;Jobcenter Grundsicherung für Arbeitsuchende Kreis Altenkirchen;;KdöR;Dienststelle der BA;Bund;Grundsicherung für Arbeitsuchende Kreis Altenkirchen;Rheinland-Pfalz;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;140009.63;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobgüs_14132;14132;1.0;Jobcenter Güstrow;;KdöR;Dienststelle der BA;Bund;Güstrow;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhag_4301;4301;1.0;Jobcenter Hagen;;KdöR;Dienststelle der BA;Bund;Hagen;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhampyr_14134;14134;1.0;Jobcenter Hameln-Pyrmont;;KdöR;Dienststelle der BA;Bund;Hameln-Pyrmont;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhangre_14061;14061;1.0;Jobcenter Hansestadt Greifswald;;KdöR;Dienststelle der BA;Bund;Greifswald;Mecklenburg-Vorpommern;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhei_8837;8837;1.0;Jobcenter Heidelberg;;KdöR;Dienststelle der BA;Bund;Heidelberg;Baden-Württemberg;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhei_8838;8838;1.0;Jobcenter Heidenheim;;KdöR;Dienststelle der BA;Bund;Heide;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhel_14135;14135;1.0;Jobcenter Helmstedt;;KdöR;Dienststelle der BA;Bund;Helmstedt;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobher_4296;4296;1.0;Jobcenter Herford;;KdöR;Dienststelle der BA;Bund;Herford;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobher_4304;4304;1.0;Jobcenter Herne;;KdöR;Dienststelle der BA;Bund;Herne;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobherlau_14136;14136;1.0;Jobcenter Herzogtum Lauenburg;;KdöR;Dienststelle der BA;Bund;Herzogtum Lauenburg;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhil_14138;14138;1.0;Jobcenter Hildesheim;;KdöR;Dienststelle der BA;Bund;Hildesheim;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhoflan_11969;11969;1.0;Jobcenter Hofer Land;;KdöR;Dienststelle der BA;Bund;Hofer Land;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhofsta_11970;11970;1.0;Jobcenter Hof Stadt;;KdöR;Dienststelle der BA;Bund;Hof Stadt;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;931.98;2025;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhoh_8839;8839;1.0;Jobcenter Hohenlohekreis;;KdöR;Dienststelle der BA;Bund;Hohenlohekreis;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobhol_14139;14139;1.0;Jobcenter Holzminden;;KdöR;Dienststelle der BA;Bund;Minden;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobilmkre_14140;14140;1.0;Jobcenter Ilm-Kreis;;KdöR;Dienststelle der BA;Bund;Ilm-Kreis;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobjerlan_14143;14143;1.0;Jobcenter Jerichower Land;;KdöR;Dienststelle der BA;Bund;Jerichower Land;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobjunman_8841;8841;1.0;Jobcenter Junges Mannheim;;KdöR;Dienststelle der BA;Bund;Mannheim;Baden-Württemberg;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobkemall_11978;11978;1.0;Jobcenter Kempten (Allgäu);;KdöR;Dienststelle der BA;Bund;Kempten;Bayern;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobkie_7200;7200;1.0;Jobcenter Kiel;;KdöR;Dienststelle der BA;Bund;Kiel;Schleswig-Holstein;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobkit_11979;11979;1.0;Jobcenter Kitzingen;;KdöR;Dienststelle der BA;Bund;Kitzingen;;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 58.3, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
jobkre_4306;4306;1.0;Jobcenter Krefeld;;KdöR;Dienststelle der BA;Bund;Krefeld;Nordrhein-Westfalen;"{""lat"": null, ""lon"": null}";;false;;Jobcenter;https://www.arbeitsagentur.de;;;;;;bmas;Bundesministerium für Arbeit und Soziales (BMAS);Jobcenter;Aggregiert unter Bundesagentur für Arbeit (BA);"[{""zu_id"": ""bmas"", ""typ"": ""UNTERSTELLT"", ""richtung"": ""eingehend"", ""seit"": null, ""quelle"": null}]";"[""https://www.arbeitsagentur.de""]";"{""vollstaendigkeit_prozent"": 66.7, ""zuletzt_verifiziert"": ""2026-06-06"", ""verifikation_noetig"": false}";2026-06-06;2.0
